Sample ID	Source-PCR-Plate	Run-ID	Project-ID	CGR-Sample-ID	Sample-Type	Sample-Des	Subject-ID	Reciept	Ext-Company	Ext-Kit	Ext-Robotics	Homo-Status	Homo-Method	Homo-Holder	Mag-Col	IR
SC249433-PC04924-B-08	PC04924_B_08	180112_M01354_0104_000000000-BFN3F	NP0084-MB4	SC249433	Study	Robogut	DZ35298	sFEMB-001-R-007	Qiagen	MagAttract PowerMicrobiome Kit	KingFisher	Standard	TissueLyzer	Plate	Magnetic	Solution
SC249433-PC04925-C-04	PC04925_C_04	180112_M03599_0134_000000000-BFD9Y	NP0084-MB4	SC249433	Study	Robogut	DZ35298	sFEMB-001-R-007	Qiagen	MagAttract PowerMicrobiome Kit	KingFisher	Standard	TissueLyzer	Plate	Magnetic	Solution
SC249436	PC07578_E_04	180328_M01354_0106_000000000-BFMHC	NP0084-MB5	SC249436	Study	Robogut	DZ35298	sFEMB-001-R-007	Qiagen	MagAttract PowerMicrobiome Kit	KingFisher	Standard	TissueLyzer	Plate	Magnetic	Solution
SC249436-PC04924-E-08	PC04924_E_08	180112_M01354_0104_000000000-BFN3F	NP0084-MB4	SC249436	Study	Robogut	DZ35298	sFEMB-001-R-007	Qiagen	MagAttract PowerMicrobiome Kit	KingFisher	Standard	TissueLyzer	Plate	Magnetic	Solution
SC249436-PC04925-E-04	PC04925_E_04	180112_M03599_0134_000000000-BFD9Y	NP0084-MB4	SC249436	Study	Robogut	DZ35298	sFEMB-001-R-007	Qiagen	MagAttract PowerMicrobiome Kit	KingFisher	Standard	TissueLyzer	Plate	Magnetic	Solution
SC249432-PC04924-A-08	PC04924_A_08	180112_M01354_0104_000000000-BFN3F	NP0084-MB4	SC249432	Ext_Control	ZymoBiomics	D6300	sFEMB-001-R-007	Qiagen	MagAttract PowerMicrobiome Kit	KingFisher	Standard	TissueLyzer	Plate	Magnetic	Solution
SC249432-PC04925-B-04	PC04925_B_04	180112_M03599_0134_000000000-BFD9Y	NP0084-MB4	SC249432	Ext_Control	ZymoBiomics	D6300	sFEMB-001-R-007	Qiagen	MagAttract PowerMicrobiome Kit	KingFisher	Standard	TissueLyzer	Plate	Magnetic	Solution
SC249437	PC07578_F_04	180328_M01354_0106_000000000-BFMHC	NP0084-MB5	SC249437	Ext_Control	ZymoBiomics	D6300	sFEMB-001-R-007	Qiagen	MagAttract PowerMicrobiome Kit	KingFisher	Standard	TissueLyzer	Plate	Magnetic	Solution
SC249437-PC04924-F-08	PC04924_F_08	180112_M01354_0104_000000000-BFN3F	NP0084-MB4	SC249437	Ext_Control	ZymoBiomics	D6300	sFEMB-001-R-007	Qiagen	MagAttract PowerMicrobiome Kit	KingFisher	Standard	TissueLyzer	Plate	Magnetic	Solution
SC249437-PC04925-F-04	PC04925_F_04	180112_M03599_0134_000000000-BFD9Y	NP0084-MB4	SC249437	Ext_Control	ZymoBiomics	D6300	sFEMB-001-R-007	Qiagen	MagAttract PowerMicrobiome Kit	KingFisher	Standard	TissueLyzer	Plate	Magnetic	Solution
SC249443-PC04924-D-09	PC04924_D_09	180112_M01354_0104_000000000-BFN3F	NP0084-MB4	SC249443	Ext_Control	art_col	DZ35322	sFEMB-001-R-008	Qiagen	MagAttract PowerMicrobiome Kit	KingFisher	Standard	TissueLyzer	Plate	Magnetic	Solution
SC249443-PC07578-E-05	PC07578_E_05	180328_M01354_0106_000000000-BFMHC	NP0084-MB5	SC249443	Ext_Control	art_col	DZ35322	sFEMB-001-R-008	Qiagen	MagAttract PowerMicrobiome Kit	KingFisher	Standard	TissueLyzer	Plate	Magnetic	Solution
SC249446	PC04924_F_09	180112_M01354_0104_000000000-BFN3F	NP0084-MB4	SC249446	Ext_Control	art_col	DZ35322	sFEMB-001-R-008	Qiagen	MagAttract PowerMicrobiome Kit	KingFisher	Standard	TissueLyzer	Plate	Magnetic	Solution
SC249444	PC04925_A_05	180112_M03599_0134_000000000-BFD9Y	NP0084-MB4	SC249444	Ext_Control	Ext_Blank	Water	sFEMB-001-R-008	Qiagen	MagAttract PowerMicrobiome Kit	KingFisher	Standard	TissueLyzer	Plate	Magnetic	Solution
SC249450	PC04924_B_10	180112_M01354_0104_000000000-BFN3F	NP0084-MB4	SC249450	Ext_Control	Ext_Blank	Water	sFEMB-001-R-008	Qiagen	MagAttract PowerMicrobiome Kit	KingFisher	Standard	TissueLyzer	Plate	Magnetic	Solution
SC249445-PC04924-E-09	PC04924_E_09	180112_M01354_0104_000000000-BFN3F	NP0084-MB4	SC249445	Study	human_1	human_1	sFEMB-001-R-008	Qiagen	MagAttract PowerMicrobiome Kit	KingFisher	Standard	TissueLyzer	Plate	Magnetic	Solution
SC249445-PC04925-B-05	PC04925_B_05	180112_M03599_0134_000000000-BFD9Y	NP0084-MB4	SC249445	Study	human_1	human_1	sFEMB-001-R-008	Qiagen	MagAttract PowerMicrobiome Kit	KingFisher	Standard	TissueLyzer	Plate	Magnetic	Solution
SC249448	PC07578_D_05	180328_M01354_0106_000000000-BFMHC	NP0084-MB5	SC249448	Study	human_1	human_1	sFEMB-001-R-008	Qiagen	MagAttract PowerMicrobiome Kit	KingFisher	Standard	TissueLyzer	Plate	Magnetic	Solution
SC249448-PC04924-H-09	PC04924_H_09	180112_M01354_0104_000000000-BFN3F	NP0084-MB4	SC249448	Study	human_1	human_1	sFEMB-001-R-008	Qiagen	MagAttract PowerMicrobiome Kit	KingFisher	Standard	TissueLyzer	Plate	Magnetic	Solution
SC249448-PC04925-A-11	PC04925_A_11	180112_M03599_0134_000000000-BFD9Y	NP0084-MB4	SC249448	Study	human_1	human_1	sFEMB-001-R-008	Qiagen	MagAttract PowerMicrobiome Kit	KingFisher	Standard	TissueLyzer	Plate	Magnetic	Solution
SC249448-PC04925-D-05	PC04925_D_05	180112_M03599_0134_000000000-BFD9Y	NP0084-MB4	SC249448	Study	human_1	human_1	sFEMB-001-R-008	Qiagen	MagAttract PowerMicrobiome Kit	KingFisher	Standard	TissueLyzer	Plate	Magnetic	Solution
SC249449-PC04924-A-10	PC04924_A_10	180112_M01354_0104_000000000-BFN3F	NP0084-MB4	SC249449	Study	human_1	human_1	sFEMB-001-R-008	Qiagen	MagAttract PowerMicrobiome Kit	KingFisher	Standard	TissueLyzer	Plate	Magnetic	Solution
SC249449-PC04925-E-05	PC04925_E_05	180112_M03599_0134_000000000-BFD9Y	NP0084-MB4	SC249449	Study	human_1	human_1	sFEMB-001-R-008	Qiagen	MagAttract PowerMicrobiome Kit	KingFisher	Standard	TissueLyzer	Plate	Magnetic	Solution
SC249453	PC07578_F_05	180328_M01354_0106_000000000-BFMHC	NP0084-MB5	SC249453	Study	human_1	human_1	sFEMB-001-R-008	Qiagen	MagAttract PowerMicrobiome Kit	KingFisher	Standard	TissueLyzer	Plate	Magnetic	Solution
SC249453-PC04924-E-10	PC04924_E_10	180112_M01354_0104_000000000-BFN3F	NP0084-MB4	SC249453	Study	human_1	human_1	sFEMB-001-R-008	Qiagen	MagAttract PowerMicrobiome Kit	KingFisher	Standard	TissueLyzer	Plate	Magnetic	Solution
SC249453-PC04925-F-05	PC04925_F_05	180112_M03599_0134_000000000-BFD9Y	NP0084-MB4	SC249453	Study	human_1	human_1	sFEMB-001-R-008	Qiagen	MagAttract PowerMicrobiome Kit	KingFisher	Standard	TissueLyzer	Plate	Magnetic	Solution
SC249447-PC04924-G-09	PC04924_G_09	180112_M01354_0104_000000000-BFN3F	NP0084-MB4	SC249447	Study	Robogut	DZ35298	sFEMB-001-R-008	Qiagen	MagAttract PowerMicrobiome Kit	KingFisher	Standard	TissueLyzer	Plate	Magnetic	Solution
SC249447-PC04925-C-05	PC04925_C_05	180112_M03599_0134_000000000-BFD9Y	NP0084-MB4	SC249447	Study	Robogut	DZ35298	sFEMB-001-R-008	Qiagen	MagAttract PowerMicrobiome Kit	KingFisher	Standard	TissueLyzer	Plate	Magnetic	Solution
SC249452	PC04924_D_10	180112_M01354_0104_000000000-BFN3F	NP0084-MB4	SC249452	Study	Robogut	DZ35298	sFEMB-001-R-008	Qiagen	MagAttract PowerMicrobiome Kit	KingFisher	Standard	TissueLyzer	Plate	Magnetic	Solution
SC249442	PC04924_C_09	180112_M01354_0104_000000000-BFN3F	NP0084-MB4	SC249442	Ext_Control	ZymoBiomics	D6300	sFEMB-001-R-008	Qiagen	MagAttract PowerMicrobiome Kit	KingFisher	Standard	TissueLyzer	Plate	Magnetic	Solution
SC249451-PC04924-C-10	PC04924_C_10	180112_M01354_0104_000000000-BFN3F	NP0084-MB4	SC249451	Ext_Control	ZymoBiomics	D6300	sFEMB-001-R-008	Qiagen	MagAttract PowerMicrobiome Kit	KingFisher	Standard	TissueLyzer	Plate	Magnetic	Solution
SC249451-PC07578-F-06	PC07578_F_06	180328_M01354_0106_000000000-BFMHC	NP0084-MB5	SC249451	Ext_Control	ZymoBiomics	D6300	sFEMB-001-R-008	Qiagen	MagAttract PowerMicrobiome Kit	KingFisher	Standard	TissueLyzer	Plate	Magnetic	Solution
SC261529-PC04925-F-10	PC04925_F_10	180112_M03599_0134_000000000-BFD9Y	NP0084-MB4	SC261529	Ext_Control	Ext_Blank	Water	sFEMB-001-R-014	Qiagen	MagAttract PowerMicrobiome Kit	KingFisher	Residual	TissueLyzer	Plate	Magnetic	Solution
SC261529-PC07578-F-10	PC07578_F_10	180328_M01354_0106_000000000-BFMHC	NP0084-MB5	SC261529	Ext_Control	Ext_Blank	Water	sFEMB-001-R-014	Qiagen	MagAttract PowerMicrobiome Kit	KingFisher	Residual	TissueLyzer	Plate	Magnetic	Solution
SC261531-PC04925-G-11	PC04925_G_11	180112_M03599_0134_000000000-BFD9Y	NP0084-MB4	SC261531	Study	human_1	human_1	sFEMB-001-R-014	Qiagen	MagAttract PowerMicrobiome Kit	KingFisher	Residual	TissueLyzer	Plate	Magnetic	Solution
SC261531-PC07578-G-11	PC07578_G_11	180328_M01354_0106_000000000-BFMHC	NP0084-MB5	SC261531	Study	human_1	human_1	sFEMB-001-R-014	Qiagen	MagAttract PowerMicrobiome Kit	KingFisher	Residual	TissueLyzer	Plate	Magnetic	Solution
SC261532-PC04925-D-11	PC04925_D_11	180112_M03599_0134_000000000-BFD9Y	NP0084-MB4	SC261532	Study	human_1	human_1	sFEMB-001-R-014	Qiagen	MagAttract PowerMicrobiome Kit	KingFisher	Residual	TissueLyzer	Plate	Magnetic	Solution
SC261532-PC07578-D-11	PC07578_D_11	180328_M01354_0106_000000000-BFMHC	NP0084-MB5	SC261532	Study	human_1	human_1	sFEMB-001-R-014	Qiagen	MagAttract PowerMicrobiome Kit	KingFisher	Residual	TissueLyzer	Plate	Magnetic	Solution
SC552968	PC22190_C_04	190617_M01354_0118_000000000-CHFG3	NP0084-MB6	SC552968	Ext_Control	art_col	DZ35322	sFEMB-001-R-038	Qiagen	MagAttract PowerMicrobiome Kit	KingFisher	Standard	TissueLyzer	Plate	Magnetic	Solution
SC552965	PC22192_D_03	190617_M01354_0118_000000000-CHFG3	NP0084-MB6	SC552965	Study	Biocollective	Biocollective	sFEMB-001-R-038	Qiagen	MagAttract PowerMicrobiome Kit	KingFisher	Standard	TissueLyzer	Plate	Magnetic	Solution
SC552972	PC22192_A_06	190617_M01354_0118_000000000-CHFG3	NP0084-MB6	SC552972	Study	Biocollective	Biocollective	sFEMB-001-R-038	Qiagen	MagAttract PowerMicrobiome Kit	KingFisher	Standard	TissueLyzer	Plate	Magnetic	Solution
SC552963	PC22190_G_04	190617_M01354_0118_000000000-CHFG3	NP0084-MB6	SC552963	Study	Biocollective	Biocollective	sFEMB-001-R-038	Qiagen	MagAttract PowerMicrobiome Kit	KingFisher	Standard	TissueLyzer	Plate	Magnetic	Solution
SC552967	PC22190_A_04	190617_M01354_0118_000000000-CHFG3	NP0084-MB6	SC552967	Study	Biocollective	Biocollective	sFEMB-001-R-038	Qiagen	MagAttract PowerMicrobiome Kit	KingFisher	Standard	TissueLyzer	Plate	Magnetic	Solution
SC552970	PC22192_G_05	190617_M01354_0118_000000000-CHFG3	NP0084-MB6	SC552970	Study	Biocollective	Biocollective	sFEMB-001-R-038	Qiagen	MagAttract PowerMicrobiome Kit	KingFisher	Standard	TissueLyzer	Plate	Magnetic	Solution
SC552962	PC22190_D_01	190617_M01354_0118_000000000-CHFG3	NP0084-MB6	SC552962	Ext_Control	Ext_Blank	Water	sFEMB-001-R-038	Qiagen	MagAttract PowerMicrobiome Kit	KingFisher	Standard	TissueLyzer	Plate	Magnetic	Solution
SC552966	PC22192_B_03	190617_M01354_0118_000000000-CHFG3	NP0084-MB6	SC552966	Ext_Control	Ext_Blank	Water	sFEMB-001-R-038	Qiagen	MagAttract PowerMicrobiome Kit	KingFisher	Standard	TissueLyzer	Plate	Magnetic	Solution
SC552975	PC22190_A_11	190617_M01354_0118_000000000-CHFG3	NP0084-MB6	SC552975	Ext_Control	Ext_Blank	Water	sFEMB-001-R-038	Qiagen	MagAttract PowerMicrobiome Kit	KingFisher	Standard	TissueLyzer	Plate	Magnetic	Solution
SC552969	PC22190_F_06	190617_M01354_0118_000000000-CHFG3	NP0084-MB6	SC552969	Study	human_1	human_1	sFEMB-001-R-038	Qiagen	MagAttract PowerMicrobiome Kit	KingFisher	Standard	TissueLyzer	Plate	Magnetic	Solution
SC552971	PC22192_G_09	190617_M01354_0118_000000000-CHFG3	NP0084-MB6	SC552971	Study	human_1	human_1	sFEMB-001-R-038	Qiagen	MagAttract PowerMicrobiome Kit	KingFisher	Standard	TissueLyzer	Plate	Magnetic	Solution
SC552964	PC22190_B_07	190617_M01354_0118_000000000-CHFG3	NP0084-MB6	SC552964	Study	Robogut	DZ35298	sFEMB-001-R-038	Qiagen	MagAttract PowerMicrobiome Kit	KingFisher	Standard	TissueLyzer	Plate	Magnetic	Solution
SC552973	PC22190_H_05	190617_M01354_0118_000000000-CHFG3	NP0084-MB6	SC552973	Ext_Control	ZymoBiomics	D6300	sFEMB-001-R-038	Qiagen	MagAttract PowerMicrobiome Kit	KingFisher	Standard	TissueLyzer	Plate	Magnetic	Solution
SC552974	PC22192_C_11	190617_M01354_0118_000000000-CHFG3	NP0084-MB6	SC552974	Ext_Control	ZymoBiomics	D6310	sFEMB-001-R-038	Qiagen	MagAttract PowerMicrobiome Kit	KingFisher	Standard	TissueLyzer	Plate	Magnetic	Solution
SC553048	PC22190_C_08	190617_M01354_0118_000000000-CHFG3	NP0084-MB6	SC553048	Ext_Control	Ext_Blank	Water	sFEMB-001-R-046	Qiagen	MagAttract PowerMicrobiome Kit	KingFisher	SPEX	SPEX	Plate	Magnetic	Solution
SC553046	PC22192_H_02	190617_M01354_0118_000000000-CHFG3	NP0084-MB6	SC553046	Study	human_1	human_1	sFEMB-001-R-046	Qiagen	MagAttract PowerMicrobiome Kit	KingFisher	SPEX	SPEX	Plate	Magnetic	Solution
SC553045	PC22192_D_04	190617_M01354_0118_000000000-CHFG3	NP0084-MB6	SC553045	Ext_Control	ZymoBiomics	D6300	sFEMB-001-R-046	Qiagen	MagAttract PowerMicrobiome Kit	KingFisher	SPEX	SPEX	Plate	Magnetic	Solution
SC553047	PC22190_D_12	190617_M01354_0118_000000000-CHFG3	NP0084-MB6	SC553047	Ext_Control	ZymoBiomics	D6310	sFEMB-001-R-046	Qiagen	MagAttract PowerMicrobiome Kit	KingFisher	SPEX	SPEX	Plate	Magnetic	Solution
SC553079	PC22192_F_01	190617_M01354_0118_000000000-CHFG3	NP0084-MB6	SC553079	Ext_Control	Ext_Blank	Water	sFEMB-001-R-052	Qiagen	MagAttract PowerMicrobiome Kit	KingFisher	Covaris	AFA	Tubes	Magnetic	Solution
SC553082	PC22190_F_01	190617_M01354_0118_000000000-CHFG3	NP0084-MB6	SC553082	Ext_Control	Ext_Blank	Water	sFEMB-001-R-052	Qiagen	MagAttract PowerMicrobiome Kit	KingFisher	Covaris	AFA	Tubes	Magnetic	Solution
SC553069	PC22192_H_06	190617_M01354_0118_000000000-CHFG3	NP0084-MB6	SC553069	Study	human_1	human_1	sFEMB-001-R-052	Qiagen	MagAttract PowerMicrobiome Kit	KingFisher	Covaris	AFA	Tubes	Magnetic	Solution
SC553070	PC22190_G_08	190617_M01354_0118_000000000-CHFG3	NP0084-MB6	SC553070	Study	human_1	human_1	sFEMB-001-R-052	Qiagen	MagAttract PowerMicrobiome Kit	KingFisher	Covaris	AFA	Tubes	Magnetic	Solution
SC553071	PC22192_A_10	190617_M01354_0118_000000000-CHFG3	NP0084-MB6	SC553071	Study	human_1	human_1	sFEMB-001-R-052	Qiagen	MagAttract PowerMicrobiome Kit	KingFisher	Covaris	AFA	Tubes	Magnetic	Solution
SC553072	PC22190_G_05	190617_M01354_0118_000000000-CHFG3	NP0084-MB6	SC553072	Study	human_1	human_1	sFEMB-001-R-052	Qiagen	MagAttract PowerMicrobiome Kit	KingFisher	Covaris	AFA	Tubes	Magnetic	Solution
SC553073	PC22192_B_02	190617_M01354_0118_000000000-CHFG3	NP0084-MB6	SC553073	Study	human_1	human_1	sFEMB-001-R-052	Qiagen	MagAttract PowerMicrobiome Kit	KingFisher	Covaris	AFA	Tubes	Magnetic	Solution
SC553074	PC22190_A_07	190617_M01354_0118_000000000-CHFG3	NP0084-MB6	SC553074	Study	human_1	human_1	sFEMB-001-R-052	Qiagen	MagAttract PowerMicrobiome Kit	KingFisher	Covaris	AFA	Tubes	Magnetic	Solution
SC553075	PC22192_F_03	190617_M01354_0118_000000000-CHFG3	NP0084-MB6	SC553075	Study	human_1	human_1	sFEMB-001-R-052	Qiagen	MagAttract PowerMicrobiome Kit	KingFisher	Covaris	AFA	Tubes	Magnetic	Solution
SC553076	PC22190_F_02	190617_M01354_0118_000000000-CHFG3	NP0084-MB6	SC553076	Study	human_1	human_1	sFEMB-001-R-052	Qiagen	MagAttract PowerMicrobiome Kit	KingFisher	Covaris	AFA	Tubes	Magnetic	Solution
SC553077	PC22192_C_07	190617_M01354_0118_000000000-CHFG3	NP0084-MB6	SC553077	Study	human_1	human_1	sFEMB-001-R-052	Qiagen	MagAttract PowerMicrobiome Kit	KingFisher	Covaris	AFA	Tubes	Magnetic	Solution
SC553078	PC22190_B_01	190617_M01354_0118_000000000-CHFG3	NP0084-MB6	SC553078	Study	human_1	human_1	sFEMB-001-R-052	Qiagen	MagAttract PowerMicrobiome Kit	KingFisher	Covaris	AFA	Tubes	Magnetic	Solution
SC553080	PC22192_G_01	190617_M01354_0118_000000000-CHFG3	NP0084-MB6	SC553080	Ext_Control	ZymoBiomics	D6300	sFEMB-001-R-052	Qiagen	MagAttract PowerMicrobiome Kit	KingFisher	Covaris	AFA	Tubes	Magnetic	Solution
SC553081	PC22190_D_03	190617_M01354_0118_000000000-CHFG3	NP0084-MB6	SC553081	Ext_Control	ZymoBiomics	D6310	sFEMB-001-R-052	Qiagen	MagAttract PowerMicrobiome Kit	KingFisher	Covaris	AFA	Tubes	Magnetic	Solution
SC249409	PC04924_D_05	180112_M01354_0104_000000000-BFN3F	NP0084-MB4	SC249409	Ext_Control	art_col	DZ35322	sFEMB-001-R-005	Qiagen	MagAttract PowerSoil DNA Kit	KingFisher	Standard	TissueLyzer	Plate	Magnetic	Solution
SC249413	PC04924_H_05	180112_M01354_0104_000000000-BFN3F	NP0084-MB4	SC249413	Ext_Control	art_col	DZ35322	sFEMB-001-R-005	Qiagen	MagAttract PowerSoil DNA Kit	KingFisher	Standard	TissueLyzer	Plate	Magnetic	Solution
SC249406	PC04925_D_02	180112_M03599_0134_000000000-BFD9Y	NP0084-MB4	SC249406	Ext_Control	Ext_Blank	Water	sFEMB-001-R-005	Qiagen	MagAttract PowerSoil DNA Kit	KingFisher	Standard	TissueLyzer	Plate	Magnetic	Solution
SC249415	PC04924_B_06	180112_M01354_0104_000000000-BFN3F	NP0084-MB4	SC249415	Ext_Control	Ext_Blank	Water	sFEMB-001-R-005	Qiagen	MagAttract PowerSoil DNA Kit	KingFisher	Standard	TissueLyzer	Plate	Magnetic	Solution
SC249407	PC04924_B_05	180112_M01354_0104_000000000-BFN3F	NP0084-MB4	SC249407	Study	human_1	human_1	sFEMB-001-R-005	Qiagen	MagAttract PowerSoil DNA Kit	KingFisher	Standard	TissueLyzer	Plate	Magnetic	Solution
SC249411	PC07578_G_02	180328_M01354_0106_000000000-BFMHC	NP0084-MB5	SC249411	Study	human_1	human_1	sFEMB-001-R-005	Qiagen	MagAttract PowerSoil DNA Kit	KingFisher	Standard	TissueLyzer	Plate	Magnetic	Solution
SC249411-PC04924-F-05	PC04924_F_05	180112_M01354_0104_000000000-BFN3F	NP0084-MB4	SC249411	Study	human_1	human_1	sFEMB-001-R-005	Qiagen	MagAttract PowerSoil DNA Kit	KingFisher	Standard	TissueLyzer	Plate	Magnetic	Solution
SC249411-PC04925-G-02	PC04925_G_02	180112_M03599_0134_000000000-BFD9Y	NP0084-MB4	SC249411	Study	human_1	human_1	sFEMB-001-R-005	Qiagen	MagAttract PowerSoil DNA Kit	KingFisher	Standard	TissueLyzer	Plate	Magnetic	Solution
SC249414	PC07578_H_02	180328_M01354_0106_000000000-BFMHC	NP0084-MB5	SC249414	Study	human_1	human_1	sFEMB-001-R-005	Qiagen	MagAttract PowerSoil DNA Kit	KingFisher	Standard	TissueLyzer	Plate	Magnetic	Solution
SC249414-PC04924-A-06	PC04924_A_06	180112_M01354_0104_000000000-BFN3F	NP0084-MB4	SC249414	Study	human_1	human_1	sFEMB-001-R-005	Qiagen	MagAttract PowerSoil DNA Kit	KingFisher	Standard	TissueLyzer	Plate	Magnetic	Solution
SC249414-PC04925-H-02	PC04925_H_02	180112_M03599_0134_000000000-BFD9Y	NP0084-MB4	SC249414	Study	human_1	human_1	sFEMB-001-R-005	Qiagen	MagAttract PowerSoil DNA Kit	KingFisher	Standard	TissueLyzer	Plate	Magnetic	Solution
SC249416-PC04924-C-06	PC04924_C_06	180112_M01354_0104_000000000-BFN3F	NP0084-MB4	SC249416	Study	human_1	human_1	sFEMB-001-R-005	Qiagen	MagAttract PowerSoil DNA Kit	KingFisher	Standard	TissueLyzer	Plate	Magnetic	Solution
SC249416-PC04925-A-03	PC04925_A_03	180112_M03599_0134_000000000-BFD9Y	NP0084-MB4	SC249416	Study	human_1	human_1	sFEMB-001-R-005	Qiagen	MagAttract PowerSoil DNA Kit	KingFisher	Standard	TissueLyzer	Plate	Magnetic	Solution
SC249410	PC07578_B_01	180328_M01354_0106_000000000-BFMHC	NP0084-MB5	SC249410	Study	Robogut	DZ35298	sFEMB-001-R-005	Qiagen	MagAttract PowerSoil DNA Kit	KingFisher	Standard	TissueLyzer	Plate	Magnetic	Solution
SC249410-PC04924-E-05	PC04924_E_05	180112_M01354_0104_000000000-BFN3F	NP0084-MB4	SC249410	Study	Robogut	DZ35298	sFEMB-001-R-005	Qiagen	MagAttract PowerSoil DNA Kit	KingFisher	Standard	TissueLyzer	Plate	Magnetic	Solution
SC249410-PC04925-F-02	PC04925_F_02	180112_M03599_0134_000000000-BFD9Y	NP0084-MB4	SC249410	Study	Robogut	DZ35298	sFEMB-001-R-005	Qiagen	MagAttract PowerSoil DNA Kit	KingFisher	Standard	TissueLyzer	Plate	Magnetic	Solution
SC249417	PC04924_D_06	180112_M01354_0104_000000000-BFN3F	NP0084-MB4	SC249417	Study	Robogut	DZ35298	sFEMB-001-R-005	Qiagen	MagAttract PowerSoil DNA Kit	KingFisher	Standard	TissueLyzer	Plate	Magnetic	Solution
SC249408	PC07578_E_02	180328_M01354_0106_000000000-BFMHC	NP0084-MB5	SC249408	Ext_Control	ZymoBiomics	D6300	sFEMB-001-R-005	Qiagen	MagAttract PowerSoil DNA Kit	KingFisher	Standard	TissueLyzer	Plate	Magnetic	Solution
SC249408-PC04924-C-05	PC04924_C_05	180112_M01354_0104_000000000-BFN3F	NP0084-MB4	SC249408	Ext_Control	ZymoBiomics	D6300	sFEMB-001-R-005	Qiagen	MagAttract PowerSoil DNA Kit	KingFisher	Standard	TissueLyzer	Plate	Magnetic	Solution
SC249408-PC04925-E-02	PC04925_E_02	180112_M03599_0134_000000000-BFD9Y	NP0084-MB4	SC249408	Ext_Control	ZymoBiomics	D6300	sFEMB-001-R-005	Qiagen	MagAttract PowerSoil DNA Kit	KingFisher	Standard	TissueLyzer	Plate	Magnetic	Solution
SC249412	PC04924_G_05	180112_M01354_0104_000000000-BFN3F	NP0084-MB4	SC249412	Ext_Control	ZymoBiomics	D6300	sFEMB-001-R-005	Qiagen	MagAttract PowerSoil DNA Kit	KingFisher	Standard	TissueLyzer	Plate	Magnetic	Solution
SC249427	PC04924_E_07	180112_M01354_0104_000000000-BFN3F	NP0084-MB4	SC249427	Ext_Control	art_col	DZ35322	sFEMB-001-R-006	Qiagen	MagAttract PowerSoil DNA Kit	KingFisher	Standard	TissueLyzer	Plate	Magnetic	Solution
SC249428	PC04924_F_07	180112_M01354_0104_000000000-BFN3F	NP0084-MB4	SC249428	Ext_Control	art_col	DZ35322	sFEMB-001-R-006	Qiagen	MagAttract PowerSoil DNA Kit	KingFisher	Standard	TissueLyzer	Plate	Magnetic	Solution
SC249422-PC04925-D-03	PC04925_D_03	180112_M03599_0134_000000000-BFD9Y	NP0084-MB4	SC249422	Ext_Control	Ext_Blank	Water	sFEMB-001-R-006	Qiagen	MagAttract PowerSoil DNA Kit	KingFisher	Standard	TissueLyzer	Plate	Magnetic	Solution
SC249422-PC07578-D-03	PC07578_D_03	180328_M01354_0106_000000000-BFMHC	NP0084-MB5	SC249422	Ext_Control	Ext_Blank	Water	sFEMB-001-R-006	Qiagen	MagAttract PowerSoil DNA Kit	KingFisher	Standard	TissueLyzer	Plate	Magnetic	Solution
SC249423	PC04924_A_07	180112_M01354_0104_000000000-BFN3F	NP0084-MB4	SC249423	Ext_Control	Ext_Blank	Water	sFEMB-001-R-006	Qiagen	MagAttract PowerSoil DNA Kit	KingFisher	Standard	TissueLyzer	Plate	Magnetic	Solution
SC249418-PC04924-E-06	PC04924_E_06	180112_M01354_0104_000000000-BFN3F	NP0084-MB4	SC249418	Study	human_1	human_1	sFEMB-001-R-006	Qiagen	MagAttract PowerSoil DNA Kit	KingFisher	Standard	TissueLyzer	Plate	Magnetic	Solution
SC249418-PC04925-B-03	PC04925_B_03	180112_M03599_0134_000000000-BFD9Y	NP0084-MB4	SC249418	Study	human_1	human_1	sFEMB-001-R-006	Qiagen	MagAttract PowerSoil DNA Kit	KingFisher	Standard	TissueLyzer	Plate	Magnetic	Solution
SC249419-PC04924-F-06	PC04924_F_06	180112_M01354_0104_000000000-BFN3F	NP0084-MB4	SC249419	Study	human_1	human_1	sFEMB-001-R-006	Qiagen	MagAttract PowerSoil DNA Kit	KingFisher	Standard	TissueLyzer	Plate	Magnetic	Solution
SC249419-PC04925-C-03	PC04925_C_03	180112_M03599_0134_000000000-BFD9Y	NP0084-MB4	SC249419	Study	human_1	human_1	sFEMB-001-R-006	Qiagen	MagAttract PowerSoil DNA Kit	KingFisher	Standard	TissueLyzer	Plate	Magnetic	Solution
SC249424	PC07578_E_03	180328_M01354_0106_000000000-BFMHC	NP0084-MB5	SC249424	Study	human_1	human_1	sFEMB-001-R-006	Qiagen	MagAttract PowerSoil DNA Kit	KingFisher	Standard	TissueLyzer	Plate	Magnetic	Solution
SC249424-PC04924-B-07	PC04924_B_07	180112_M01354_0104_000000000-BFN3F	NP0084-MB4	SC249424	Study	human_1	human_1	sFEMB-001-R-006	Qiagen	MagAttract PowerSoil DNA Kit	KingFisher	Standard	TissueLyzer	Plate	Magnetic	Solution
SC249424-PC04925-E-03	PC04925_E_03	180112_M03599_0134_000000000-BFD9Y	NP0084-MB4	SC249424	Study	human_1	human_1	sFEMB-001-R-006	Qiagen	MagAttract PowerSoil DNA Kit	KingFisher	Standard	TissueLyzer	Plate	Magnetic	Solution
