Yr,Pop,violent,murder,rape1,robbery,aggassault,propcrime,burg,larceny,mvtheft
1983,4685000,18836,8.8,35.9,172.8,184.6,3609.6,1205.9,2087.2,316.5
1983,15724000,80546,14.2,40.3,189.3,268.4,5395,1667.5,3202.6,524.9
1983,1619000,4144,3.5,24.9,64.3,163.3,4862,1015.8,3610.4,235.7
1983,525000,696,3.6,40.8,27.8,60.4,4000.2,1090.3,2723,186.9
1983,5550000,16236,7,24.7,110.5,150.4,3669,919.9,2571.4,177.7
1983,4300000,15986,4.9,44.7,105.4,216.7,5706,1640.1,3812.9,253
1983,1965000,3375,4.9,13.4,44.2,109.3,2247.2,684.7,1380.9,181.6
1983,4751000,9070,2.8,18.1,71.9,98.1,4064.8,883.6,2976.9,204.3
1983,514000,1219,5.8,21.4,29.8,180.2,3776.7,705.4,2905.1,166.1
1983,233791994,1258087,8.3,33.8,216.7,279.4,4641.1,1338.7,2871.3,431.1
1984,3990000,17204,9.4,25.1,96.1,300.6,3470.9,1001.8,2235.5,233.6
1984,500000,3108,11.6,91.6,109.4,409,5493.6,1236.8,3628,628.8
1984,3053000,15756,7.8,43.1,131.1,334.1,5983.3,1714,3884.8,384.5
1984,2349000,7549,7.5,29.7,67.6,216.6,3046.1,885.9,1992.6,167.6
1984,25622000,195589,10.6,45.7,327.5,379.5,5705,1729.3,3346.1,629.6
1984,3178000,14548,5.8,39,114,299,6013.3,1561.3,4054.7,397.3
1984,3154000,12422,3.9,24.1,190.5,175.4,4235,1128.9,2683.3,422.8
1984,613000,2671,4.1,48.9,116,266.7,4571.1,1089.4,3221.4,260.4
1984,623000,10725,28.1,58.7,977,657.6,6869.8,1758.3,4409.5,702.1
1984,10976000,95270,11.5,50.7,276.2,529.6,5953.3,1808,3718.6,426.7
1984,5837000,27935,9.4,40.4,144.1,284.7,4019.5,1204.6,2522.7,292.3
1984,1039000,2409,3.3,30.2,115.9,82.5,5252.5,1213.6,3689,349.9
1984,1001000,2355,3.4,18.7,24.4,188.8,3436.4,874.2,2411.4,150.7
1984,11511000,83441,9,31.2,303.8,380.9,4579.3,1173.4,2820.3,585.6
1984,5498000,16781,5.5,25,98.9,175.9,3624.2,928,2345.2,351
1984,2910000,5781,2,12.9,38.3,145.5,3600.9,871.4,2571.1,158.4
1984,2438000,8147,3.7,27.4,71.6,231.5,4005.2,1049.1,2749.3,206.8
1984,3723000,10342,6.6,22.2,70.7,178.4,2680.7,785.2,1715.3,180.2
1984,4462000,30251,12.9,41.8,190.5,432.8,4432.5,1226.2,2898.9,307.5
1984,1156000,1832,1.7,13.4,26.4,117,3368.9,888.1,2319.3,161.4
1984,4349000,34455,8.1,37.7,301.1,445.3,4422.3,1183.8,2841.3,397.2
1984,5798000,30362,3.6,28.1,174.6,317.4,4064.8,1099.6,2125.1,840
1984,9075000,68979,9.7,64.8,306.7,378.9,5795.9,1644.2,3285.9,865.9
1984,4162000,8802,1.8,25.3,71.1,113.3,3630,990.9,2432.5,206.6
1984,2598000,7326,9.7,27.5,60.5,184.3,2777.9,980.1,1653.3,144.5
1984,5008000,23071,7.1,26.5,140.8,286.2,3836.3,1115.5,2391.2,329.7
1984,824000,1958,4.4,20.6,27.4,185.2,4415,858,3286.4,270.6
1984,1606000,3627,3.4,23.7,43.2,155.6,3270.6,643.8,2482.9,144
1984,911000,5726,10.8,60.7,279,278,5932.5,1978.4,3458.6,495.5
1984,977000,1308,1,20.7,23.2,88.9,3003.8,735.9,2079.2,188.6
1984,7515000,39659,5.3,32.5,242.4,247.4,4327.8,1062.8,2690.4,574.6
1984,1424000,9798,9.1,55,130.3,493.6,5555.3,1639.7,3595.2,320.5
1984,17735000,162157,10.1,31.6,506.9,365.8,4662.9,1257.2,2755.1,650.6
1984,6165000,24885,8.7,21.6,74.8,298.5,3640.5,1131.3,2330.9,178.3
1984,686000,368,1.2,13.1,7.7,31.6,2529.7,399.1,2019.8,110.8
1984,10752000,41430,5.1,34.7,145.6,199.9,3887.8,1049.9,2475.3,362.5
1984,3298000,13438,7.8,39.9,111.2,248.5,4485.1,1454.8,2572.6,457.7
1984,2674000,13533,4.8,44.9,168.6,287.8,5737.6,1823.3,3617.9,296.4
1984,11901000,38154,4.5,23.2,148.4,144.5,2738.9,743.8,1655.3,339.8
1984,962000,3220,3.4,21.3,113.4,196.6,4439.3,1184.6,2562.8,691.9
1984,3300000,20607,9.2,40.3,103.3,471.7,4038.5,1231.7,2568.3,238.5
1984,706000,1041,1.8,26.9,14.9,103.8,2465,499.9,1855.8,109.3
1984,4717000,21010,8.4,40,166.8,230.3,3444.2,1123.6,1954.1,366.4
1984,15989000,80737,13.1,45.9,178.5,267.4,5525,1664.1,3311.8,549.1
1984,1652000,4035,2.8,20.3,58,163.1,4522,858.1,3437.2,226.7
1984,530000,769,2.3,19.8,23,100,3822.8,1016.4,2651.7,154.7
1984,5636000,16660,7.7,26.7,102.3,158.9,3488,841.7,2462.9,183.4
1984,4349000,17676,4.6,50,120.6,231.1,5695.3,1702,3745.8,247.4
1984,1952000,3283,4.4,15.6,38.1,110,2167.7,648,1347.1,172.5
1984,4766000,9367,2.5,16.6,66.4,111.1,3975.7,834.1,2906.5,235.1
1984,511000,1237,3.3,20.9,23.1,194.7,3440.7,641.7,2645.4,153.6
1984,235824902,1273282,7.9,35.7,205.7,290.6,4498.5,1265.5,2795.2,437.7
1985,4021000,18398,9.8,26.8,105.4,315.5,3484.6,1034.9,2191.2,258.5
1985,521000,3031,9.8,77.2,92.9,401.9,5295.2,1191.7,3497.1,606.3
1985,3187000,19202,8,45.7,146.5,402.3,6513.7,1869.6,4258.6,385.5
1985,2359000,8199,7.9,29.1,68.5,242,3237.5,941.4,2117.7,178.4
1985,26365000,201763,10.5,43.3,327.7,383.8,5752.7,1701.1,3379.4,672.2
1985,3231000,15219,5.8,40.9,124.2,300.1,6448,1748.1,4267,432.9
1985,3174000,12758,3.8,24,190,184.1,4302.8,1135.5,2726,441.3
1985,622000,2695,4.8,47.6,124.3,256.6,4528,1097.4,3157.2,273.3
1985,626000,10171,23.5,53.8,835.5,712,6374.4,1598.2,3973.5,802.7
1985,11366000,106971,11.4,52.8,312.4,564.5,6633.1,2009.5,4098.1,525.5
1985,5976000,30311,10.4,43.3,164.2,289.4,4602.9,1356.6,2877.3,369
1985,1054000,2313,4.1,29.4,99.4,86.5,4981.1,1154.1,3544.3,282.7
1985,1005000,2360,2.2,19.1,26.8,186.8,3673.2,887.3,2604,182
1985,11535000,82448,8,39.3,287.1,380.3,4596.5,1135.8,2869.8,590.9
1985,5499000,17014,5.8,24,92.1,187.5,3604.7,914.6,2361.5,328.5
1985,2884000,6106,1.9,12.6,41.2,156.1,3731.2,913.6,2664.2,153.4
1985,2450000,8716,4.9,29.3,78.7,242.7,4019.3,1050.6,2752.4,216.4
1985,3726000,11384,6.9,21.6,75.7,201.3,2641.7,771.3,1677.2,193.2
1985,4481000,31108,10.9,39.8,190.3,453.3,4869.3,1323.9,3163.1,382.3
1985,1164000,1950,2.4,14.3,24.4,126.4,3504.2,911.3,2427.8,165.1
1985,4392000,36655,7.9,38.7,302.2,485.8,4538.2,1206.6,2870.6,461
1985,5822000,31334,3.5,29.8,188.5,316.5,4219.6,1120.4,2234.4,864.8
1985,9088000,66714,11.2,67.6,292.4,362.9,5632.2,1527.2,3277.1,827.8
1985,4193000,10751,2.1,29.6,85.8,138.9,3877.8,1017.5,2598.5,261.9
1985,2613000,7079,10.6,26.7,62.6,171.1,2994.8,1021.9,1817,156
1985,5029000,25321,8.1,29.2,147.6,318.5,3862.5,1098.7,2399.1,364.8
1985,826000,1722,5.8,19.2,20.9,162.5,4340.8,827.5,3238,275.3
1985,1606000,3821,2.9,23.4,48.5,163.1,3456.7,730.4,2570.2,156
1985,936000,6244,10.3,60.3,274.9,321.7,5907.5,1849.6,3561.5,496.4
1985,998000,1405,2.1,19.1,26.7,92.9,3111.1,762.3,2150.2,198.6
1985,7562000,41172,5.4,32.1,255,252,4549.9,1056.9,2828.7,664.3
1985,1450000,10207,10.9,49.8,138.1,505.1,5782.3,1753.9,3682.6,345.7
1985,17783000,165365,9.5,32.1,504.4,383.9,4658.6,1235.1,2824.5,599.1
1985,6255000,26327,8.3,23.8,78.2,310.6,3700.5,1150.8,2358.6,191
1985,685000,322,1,7.3,6.4,32.3,2632.4,427,2087.2,118.2
1985,10744000,41000,5.2,36.9,133.1,206.4,3805.7,976.5,2476.4,352.7
1985,3301000,13930,7.7,37.9,106.8,269.6,5003,1612.1,2824.4,566.5
1985,2687000,14807,4.7,50.7,185.6,310.1,6178.7,1886.5,3934.7,357.6
1985,11853000,39240,4.6,24.3,147,155,2706.4,737.5,1640.7,328.2
1985,968000,3355,3.6,26.1,115.9,200.9,4376.9,1232.3,2491.6,652.9
1985,3347000,21121,9.1,41.4,93.9,486.7,4209.5,1253.5,2696.7,259.2
1985,708000,967,1.8,23.7,17.1,93.9,2504.2,546.2,1856.2,101.8
1985,4762000,22592,9,42.6,180.9,242,3692.3,1166.8,2040.3,485.2
1985,16370000,90030,13,51.1,193.5,292.3,6018.7,1770.5,3640.3,608
1985,1645000,4398,3,23.2,55.2,186,5050,942.9,3870.4,236.7
1985,535000,790,3.4,19.3,20.9,104.1,3740.4,973.8,2602.6,163.9
1985,5706000,16813,7.1,27.2,100.2,160.1,3484.4,785.1,2502.6,196.7
1985,4409000,18757,5.2,54.9,132,233.3,6103.4,1811.3,4003.2,288.9
1985,1936000,3214,3.8,18.5,37.6,106.1,2086.8,618.4,1301.2,167.3
1985,4775000,9880,2.8,18.3,70.2,115.6,3809.8,795.5,2792.6,221.6
1985,509000,1307,4.3,22.4,20,210,3758.3,690.6,2894.3,173.5
1985,237923795,1327767,8,36.8,209.3,304,4666.4,1291.7,2911.2,463.5
1986,4053000,22616,10.1,28.4,111.6,407.9,3730.3,1159,2304.4,267
1986,534000,3046,8.6,72.7,88,401.1,5675.5,1161.8,3909.9,603.7
1986,3317000,21835,9.3,43,169.2,436.8,6663.1,1907.7,4336.6,418.8
1986,2372000,9365,8.1,28.9,79.7,278.2,3529.9,1029.9,2305.1,194.9
1986,26981000,248370,11.3,44.9,342.9,521.5,5842.3,1696.4,3383.9,762
1986,3267000,17105,7,42.3,144.8,329.4,6508.3,1791.6,4230.8,486
1986,3189000,13578,4.6,23.8,192.2,205.1,4403,1197.6,2758.3,447.1
1986,633000,2703,4.9,56.9,124.2,241.1,4404.6,1042.3,3090.4,271.9
1986,626000,9423,31,52.4,754,667.9,6834,1727.6,4131.2,975.2
1986,11675000,121013,11.7,52.7,366.8,605.3,7191.9,2221.3,4372.6,598.1
1986,6104000,35869,11.2,43.9,213.9,318.6,4867.8,1453.1,2984.5,430.3
1986,1062000,2604,4.8,31,106.3,103.1,5426.2,1338.8,3759.1,328.2
1986,1003000,2232,3.2,20,21.3,178,3984.4,1003.5,2799.7,181.3
1986,11533000,93454,8.9,41.2,325.3,433.5,4746,1179.8,2937.9,628.3
1986,5504000,16937,6,25.9,90,185.9,3547.1,886.7,2332.9,327.5
1986,2851000,6703,1.8,12.5,42,178.8,3915.6,956,2801.3,158.3
1986,2461000,9076,4.4,32.9,79.6,251.9,4453.8,1187.7,3008.1,258
1986,3728000,12467,6.7,23.1,82.5,222.2,2757.8,824.2,1740.4,193.2
1986,4501000,34128,12.8,40.1,223.8,481.6,5319.8,1460.8,3417.4,441.6
1986,1174000,1726,2,14.8,27.9,102.3,3314.2,803.5,2346.5,164.2
1986,4463000,37177,9,43.6,304,476.4,4768.8,1245.6,2977.9,545.2
1986,5832000,32476,3.6,29.7,192.7,330.9,4166.5,1070.9,2189.1,906.5
1986,9145000,73517,11.3,67.4,301.3,423.9,5687.6,1509.5,3377.7,800.4
1986,4214000,11991,2.5,31.8,102,148.3,4077.6,1004.2,2785.3,288.1
1986,2625000,7196,11.2,25.8,64.6,172.4,3070.9,1075.9,1845,150.1
1986,5066000,29310,9.2,29.2,170.2,370,4075.5,1136.1,2500.5,438.9
1986,819000,1289,2.9,17.3,19.5,117.6,4321.5,792.6,3314,214.9
1986,1598000,4196,3.1,24.6,51.1,183.7,3593.1,748.2,2677.3,167.6
1986,963000,6923,12.6,64.9,286.9,354.5,5570.8,1603.9,3489.2,477.7
1986,1027000,1433,2.2,21.5,23.6,92.2,3190.6,755,2207.9,227.7
1986,7620000,43623,5.2,33.2,268.7,265.4,4668.8,1070.8,2822.5,775.5
1986,1479000,10731,11.5,46.9,129.5,537.7,5900.3,1844.7,3712.4,343.3
1986,17772000,175210,10.7,30.5,514.1,430.6,4781.8,1221.1,2923.5,637.2
1986,6331000,30128,8.1,26.4,87.7,353.6,3856,1225,2422.7,208.3
1986,679000,348,1,11.6,6.9,31.7,2554.2,385.1,2049.2,119.9
1986,10752000,45260,5.5,38.6,142.1,234.7,3937.8,987.8,2574.2,375.7
1986,3305000,14423,8.1,36.4,106.5,285.4,5577.7,1786.8,3141.7,649.2
1986,2698000,14830,6.6,51.1,205.9,286.1,6531,1966.7,4162.8,401.5
1986,11889000,42629,5.5,25.1,152.1,175.8,2743.3,734.8,1654.1,354.4
1986,975000,3271,3.5,21.4,118.7,191.9,4567,1293.9,2568.3,704.7
1986,3378000,22789,8.6,41.3,99.5,525.2,4462.8,1340.3,2845.8,276.6
1986,708000,883,4,17.7,16.2,86.9,2591.2,553.5,1939,98.7
1986,4803000,25919,10.4,47,207.7,274.5,3994.6,1325.2,2125.8,543.6
1986,16682000,109925,13.5,51.6,239.9,353.9,6749.2,2048.6,3986.5,714.1
1986,1665000,4441,3.2,25.3,58.6,179.6,5211.7,914.9,4073.6,223.2
1986,541000,807,2,21.8,22.2,103.1,3827.7,949.2,2697.4,181.1
1986,5787000,17708,7.1,26.5,105.7,166.7,3553.8,812.5,2521.8,219.5
1986,4463000,19505,5,53.4,135.1,243.5,6442.6,1861.5,4266.6,314.5
1986,1919000,3156,5.9,18.9,41,98.6,2152.2,625.3,1357.7,169.2
1986,4785000,12339,3.1,20.1,72.8,161.9,3838.9,782.9,2802.2,253.8
1986,507000,1486,5.3,21.9,22.5,243.4,4064.1,817.4,3078.1,168.6
1986,240132887,1489169,8.6,38.1,226,347.4,4881.8,1349.8,3022.1,509.8
1987,4083000,22833,9.3,27.8,112.2,409.9,3892.2,1198.3,2431.1,262.8
1987,525000,2391,10.1,65,73.1,307.2,4922.1,970.1,3465.7,486.3
1987,3386000,20742,7.5,41.2,138.4,425.5,6576,1626.1,4527.3,422.6
1987,2388000,9839,7.6,32.6,79.1,292.6,3833.2,1078,2548.7,206.5
1987,27663000,253943,10.6,43.8,301.3,562.4,5588.4,1518.2,3240.2,830.1
1987,3296000,15409,5.8,40.8,118.8,302.1,5983.8,1534.6,4012.9,436.3
1987,3211000,13455,4.9,24.9,178.1,211.1,4576.7,1218.3,2829.4,529
1987,644000,2774,5.1,68.5,122.5,234.6,4508.1,1020.5,3175.9,311.6
1987,622000,10016,36.2,39.4,717.4,817.4,6841.3,1807.7,4021.2,1012.4
1987,12023000,123168,11.4,50.2,356.6,606.3,7478.7,2256.9,4545.2,676.7
1987,6222000,35868,11.8,43.1,209.2,312.4,5215.5,1552.1,3171,492.4
1987,1083000,2851,4.8,36.3,98,124.2,5554.7,1155.6,4033.1,366
1987,998000,2138,3.1,17.5,24.2,169.3,3942.1,976.8,2797.9,167.4
1987,11582000,92216,8.3,38.4,314.3,435.2,4620.3,1123.7,2957.1,539.5
1987,5531000,18169,5.6,29.1,88.6,205.2,3791.3,946.7,2490,354.5
1987,2834000,6553,2.1,11.9,36.2,181.1,3909,917.8,2840.1,151.1
1987,2476000,8932,4.4,32.6,82.1,241.6,4543.1,1138,3152,253.2
1987,3727000,12589,7.5,21,90.2,219.1,2932.2,847.1,1892.5,192.7
1987,4461000,30916,11.1,35.9,179,467,5180.2,1444.5,3323.2,412.5
1987,1187000,1806,2.5,15.7,25.6,108.3,3380.1,770.7,2436.1,173.4
1987,4535000,34820,9.6,39.6,290.3,428.3,4709.8,1162.5,2965.5,581.8
1987,5855000,33060,3,31.9,177.3,352.5,4169.2,1059.9,2185.1,924.2
1987,9200000,71772,12.2,67.2,276.5,424.2,5676.7,1452.2,3472.5,752
1987,4246000,12118,2.6,33.9,102.5,146.3,4330.4,1068.9,2960.1,301.4
1987,2625000,7081,10.2,29.2,57,173.3,3168.8,1201.4,1807,160.5
1987,5103000,27792,8.3,28.9,164.1,343.3,4162.8,1111.3,2625.2,426.3
1987,809000,1223,4.1,19.8,24.2,103.1,4448.2,806.1,3404.3,237.8
1987,1594000,4004,3.5,21.6,47.1,179,3880.4,847.9,2866.5,165.9
1987,1007000,7006,8.4,61.8,272.5,353,5675.7,1629.4,3491.3,555
1987,1057000,1581,3,26.6,26.5,93.5,3222.1,694.8,2310.9,216.5
1987,7672000,41507,4.6,33.4,232.8,270.3,4720.5,1008.8,2866.3,845.4
1987,1500000,9427,10.1,43.1,108.3,466.9,5918.3,1787.7,3785.1,345.5
1987,17825000,179691,11.3,31.1,503.3,462.4,4944.3,1216.4,3024.8,703.1
1987,6413000,31039,8.1,29.1,93.9,352.9,4165.9,1356.1,2586,223.8
1987,672000,382,1.5,9.4,7.6,38.4,2776.2,455.4,2197.6,123.2
1987,10784000,45436,5.8,39.9,153.1,222.5,4154,1062.5,2708.6,382.9
1987,3272000,13664,7.5,35.8,109.5,264.8,5608,1782.8,3220.3,604.9
1987,2724000,14697,5.6,45.8,196,292.2,6429.4,1782.7,4181.6,465.1
1987,11936000,44087,5.4,26.2,144.4,193.3,2793.9,722,1722.7,349.2
1987,986000,3547,3.5,24.4,107.7,224,4925.8,1441,2701.3,783.5
1987,3425000,22773,9.3,43.7,101.1,510.8,4497,1358,2858.2,280.8
1987,709000,849,1.8,20.6,12.3,85,2558.3,534.1,1928.5,95.6
1987,4855000,25900,9.1,43.9,193.8,286.6,4132.2,1351.8,2213.4,566.9
1987,16789000,105961,11.7,48.1,226.7,344.8,7091.3,2118,4238.5,734.8
1987,1680000,3861,3.3,21.7,52.8,152,5388.8,950.9,4228.5,209.5
1987,548000,748,2.7,22.4,16.8,94.5,4134.7,1110.4,2825.7,198.5
1987,5904000,17414,7.4,26,105.8,155.8,3664.5,806.9,2603.2,254.4
1987,4538000,19945,5.6,52.2,141.4,240.2,6577.6,1904.5,4277.9,395.2
1987,1897000,2605,4.8,22.6,31.2,78.7,2053.4,603.6,1288.1,161.7
1987,4807000,12014,3.5,19.8,66.4,160.2,3919.5,842.6,2830.4,246.5
1987,490000,1387,2,31.4,20,229.6,3748.2,717.6,2892,138.6
1987,242288918,1483999,8.3,37.6,213.7,352.9,4963,1335.7,3095.4,531.9
1988,4127000,23052,9.9,29.8,117.8,401.2,4003.1,1233.8,2502.6,266.7
1988,513000,2682,5.7,57.7,72.9,386.5,4398.8,842.3,3101.6,455
1988,3466000,21147,8.5,38.8,137,425.8,6861.2,1580.3,4821.7,459.1
1988,2422000,10237,8.7,32.2,84.1,297.6,3796.9,1091.8,2492.3,212.9
1988,28168000,261912,10.4,41.8,305.8,571.8,5705.7,1447.1,3314.5,944
1988,3290000,15548,5.7,38.6,98.8,329.5,5705.7,1383.1,3900.6,422
1988,3241000,14759,5.4,26.2,187.6,236.2,4642.2,1218,2810.2,614
1988,660000,2981,5.2,74.4,118.8,253.3,4347.4,1040.6,3003.6,303.2
1988,620000,11914,59.5,26.6,917.7,917.7,7993.1,1983.9,4616.8,1392.4
1988,12377000,138343,11.4,49.7,403.3,653.3,7819.9,2294.3,4760.6,765.1
1988,6401000,42589,11.7,46.4,243.6,363.7,5661.2,1610.8,3495.8,554.6
1988,1093000,2810,4,32.5,84.1,136.5,5731.9,1255.8,4112.2,364
1988,999000,2345,3.6,17.9,20.2,193,3738.2,870,2692,176.3
1988,11544000,93557,8.6,38.5,312.7,450.6,4810.4,1128.7,3076.5,605.3
1988,5575000,21187,6.4,31,89,253.5,3770,935.2,2481.3,353.5
1988,2834000,7279,1.7,15.7,39.9,199.5,3819.8,854.3,2803.4,162.2
1988,2487000,9083,3.4,31.3,85.9,244.6,4514.7,1179,3093.2,242.5
1988,3721000,12284,6.2,22.4,74.3,227.3,2804.7,826.3,1792.8,185.5
1988,4420000,31711,11.6,38.5,209,458.3,5043.3,1444.4,3148,450.9
1988,1206000,1898,3.1,18.6,25.8,110,3420.3,816.9,2398.7,204.7
1988,4644000,37466,9.7,37.1,301.3,458.7,4897.9,1178.6,3047.1,672.1
1988,5871000,36376,3.5,32,176.3,407.8,4371.3,1061.3,2417.5,892.5
1988,9300000,68980,10.8,69.5,241.1,420.3,5342.7,1314.6,3287,741.1
1988,4306000,12490,2.9,31,94.7,161.4,4024.7,909.6,2775.8,339.3
1988,2627000,8544,8.6,36.2,77.2,203.3,3267.6,1281,1820.3,166.4
1988,5139000,28393,8,29.3,168.1,347.1,4292.2,1140.4,2717.4,434.4
1988,804000,989,2.6,16.8,22.6,81,4144,703.6,3224,216.4
1988,1601000,4374,3.6,24,56.1,189.4,3866.8,765.2,2912.8,188.8
1988,1060000,8275,10.5,73.8,291.2,405.2,5672.5,1544.9,3528.4,599.2
1988,1097000,1622,2.3,25.2,21.1,99.4,3186.1,682.7,2275.7,227.7
1988,7720000,44993,5.3,33.7,245.2,298.6,4712.5,980.2,2837.9,894.4
1988,1510000,9938,11.5,38.4,103.1,505.2,5948.1,1836.9,3721.3,389.9
1988,17898000,196396,12.5,30.6,544.4,509.8,5212,1218.3,3133.8,859.9
1988,6526000,32753,7.8,28.1,108.6,357.4,4360.4,1391.2,2718.8,250.4
1988,663000,392,1.8,11.2,8.1,38,2668.9,437.7,2112.7,118.6
1988,10872000,49144,5.4,42.6,161.4,242.7,4193.2,1031.4,2762.6,399.2
1988,3263000,14179,7.4,37.7,105.1,284.4,5154.6,1643.4,2954.9,556.3
1988,2741000,14959,5.1,40.5,193,307.2,6513,1764.1,4154.4,594.4
1988,12027000,43534,5.5,24.9,138.1,193.5,2814.4,696.7,1690.9,426.8
1988,995000,3947,4.1,30.5,115.2,246.9,4807.7,1261.3,2718.5,827.9
1988,3493000,25889,9.3,42.7,124.7,564.4,4671.2,1416.2,2950.3,304.7
1988,715000,813,3.1,26.9,12.2,71.6,2467.3,517.9,1853.8,95.5
1988,4919000,26205,9.4,44.7,173.6,305.1,3936.7,1237.9,2156,542.8
1988,16780000,109499,12.1,48.4,234.2,357.9,7365.1,2157.2,4407.9,800.1
1988,1691000,4110,2.8,23.6,54.1,162.6,5335.5,881,4238.7,215.7
1988,556000,791,2,23,16,101.3,4098.2,1096.8,2804.1,197.3
1988,5996000,17940,7.8,27.1,112.5,151.8,3877.5,818.4,2757.6,301.6
1988,4619000,21543,5.7,56.5,145.9,258.3,6646.6,1855.6,4358.1,432.9
1988,1884000,2476,4.9,18.7,34.2,73.6,2107.4,610.9,1334.8,161.7
1988,4858000,10414,3,19.9,67.1,124.5,3757.6,729.2,2759.3,269.2
1988,471000,1479,2.5,24,15.1,272.4,3653.1,658.8,2851.8,142.5
1988,244498982,1566221,8.5,37.8,222.1,372.2,5054,1316.2,3151.7,586.1
1989,4118000,24329,10.2,31,133.9,415.7,4037,1146.8,2592.8,297.5
1989,527000,2623,8,52.9,67.6,369.3,4282.2,826.9,3000.2,455
1989,3556000,21320,6.7,36.2,139,417.7,7460.2,1667.2,5106.1,686.9
1989,2406000,11397,8.4,38.4,110.6,316.3,4082,1194.4,2621.9,265.6
1989,29063000,284136,10.9,41.2,331.8,593.8,5785.8,1412.3,3346.5,1026.9
1989,3317000,15636,4.4,36.2,90,340.8,5568,1250.4,3864.8,452.9
1989,3239000,16576,5.9,27.5,214.8,263.6,4758.2,1236,2824.4,697.8
1989,673000,3745,5.1,84.5,138.8,328.1,4308.8,902.2,3015.5,391.1
1989,604000,12937,71.9,30.8,1083.1,956.1,8151.5,1950.3,4828.5,1372.7
1989,12671000,140575,11.1,49.7,404,644.6,7695.1,2282.8,4606.6,805.7
1989,6436000,47357,12.7,48.9,271.1,403,6337.3,1712.5,3971.1,653.7
1989,1112000,3004,4.8,44.6,83.2,137.6,6000.3,1343.4,4260.3,396.6
1989,1014000,2582,2.6,23.3,15,213.8,3676.3,872.1,2645.5,158.8
1989,11658000,98611,9,35.7,335.7,465.4,4793.3,1076,3109.9,607.4
1989,5593000,22735,6.3,32.3,101.4,266.5,4033.5,969.1,2673.2,391.1
1989,2840000,7563,1.9,16.2,39,209.2,3815.1,846.9,2809.9,158.3
1989,2513000,10073,5.5,36.5,99.8,259.1,4582,1188.7,3096,297.4
1989,3727000,13302,7.9,24.6,76.1,248.3,2960.2,819.1,1921.4,219.8
1989,4382000,34257,14.9,38.2,237.3,491.4,5459.5,1464.7,3473.5,521.3
1989,1222000,1676,3.2,18.7,24,91.2,3446.5,802.8,2460.5,183.2
1989,4694000,40152,11.6,38,332.1,473.7,4707.2,1123.5,2919.5,664.2
1989,5913000,39912,4.3,31.8,202.6,436.3,4461,1065.5,2484.8,910.7
1989,9273000,65760,10.7,71.4,222.3,404.7,5259.2,1224.8,3311.7,722.6
1989,4353000,12549,2.5,31.3,94.8,159.6,4094.9,896.9,2818.1,379.9
1989,2621000,8156,9.7,38.8,78.3,184.4,3204.1,1145.3,1879.7,179.2
1989,5159000,32634,7.9,30.8,195,398.9,4494.6,1135.8,2835.2,523.6
1989,806000,935,2.9,18,17,78.2,3881.5,691.7,2964.3,225.6
1989,1611000,4503,2.5,23.6,52,201.4,3812.1,745.5,2880.4,186.2
1989,1111000,6947,8.2,59.6,250.6,306.9,5646.4,1404.8,3662.1,579.6
1989,1107000,1865,3.3,29.5,23.8,111.8,3427.7,736.9,2446.9,244
1989,7736000,47111,5.1,31.7,273.3,299,4660.4,976.6,2764.7,919.2
1989,1528000,10755,8.6,45.9,105.2,544.1,5870,1711.1,3809,349.9
1989,17950000,203042,12.5,29.2,579.3,510.1,5162.1,1176.2,3033.2,952.7
1989,6571000,35902,8.9,29.9,133.5,374.1,4707.4,1503.5,2918.6,285.3
1989,660000,417,0.6,11.8,9.2,41.5,2497.7,358.9,2025.8,113
1989,10907000,51109,6,44.7,170.9,247.1,4264.6,1018.2,2811.1,435.3
1989,3224000,15847,6.5,37.5,126.2,321.3,5011.1,1563.6,2862,585.5
1989,2820000,14625,4.8,46.6,151.8,315.4,5642.5,1425.4,3677,540.1
1989,12040000,45586,6.3,24.6,149.7,198,2981.8,713.7,1798.7,469.4
1989,998000,3772,4.9,26.7,112.4,234,4846.9,1206.9,2715.8,924.1
1989,3512000,28576,9.1,46.5,130.2,627.8,4805.6,1392.8,3070.8,342.1
1989,715000,969,1.3,32,11.7,90.5,2549.7,474.7,1966,109
1989,4940000,27118,8.4,46,160.4,334.1,3964.7,1206.9,2224.9,532.9
1989,16991000,111889,11.9,46.8,223.1,376.6,7268.4,2014.9,4365,888.5
1989,1707000,4417,2.6,28.6,52.6,174.9,5423.4,897,4288.8,237.6
1989,567000,753,1.9,23.1,18,89.8,3955.7,1029.1,2727.7,198.9
1989,6098000,19057,7.9,26.9,106.5,171.3,3898.9,756.9,2831.2,310.9
1989,4761000,22460,4.4,61.7,140.1,265.5,6122.1,1545.1,4119.3,457.6
1989,1857000,2724,6.5,18.7,42.7,78.8,2216.2,626.5,1432.8,156.8
1989,4867000,10834,3.6,20.4,75.2,123.4,3942.2,733.2,2877.3,331.7
1989,475000,1227,4.4,28.2,17.1,208.6,3630.7,631.8,2861.7,137.3
1989,246819230,1646037,8.7,38.3,234.3,385.6,5107.1,1283.6,3189.6,634
1990,4040587,28630,11.6,32.6,143.7,520.7,4206.7,1103.4,2755.4,347.8
1990,550043,2885,7.5,72.9,76.7,367.4,4628.2,894.3,3168.5,565.4
1990,3665228,23911,7.7,40.9,160.9,442.8,7236.4,1669.9,4703,863.5
